date,time,origin,destination,total_count
2018-02-2,07:00:00,TS,CK,74
2018-02-2,07:00:00,TS,CL,117
2018-02-2,07:00:00,TS,DT,113
2018-02-2,07:00:00,TS,GL,58
2018-02-2,07:00:00,TS,HG,61
2018-02-2,07:00:00,TS,JE,300
2018-02-2,07:00:00,TS,JW,525
2018-02-2,07:00:00,TS,KL,74
2018-02-2,07:00:00,TS,LK,40
2018-02-2,07:00:00,TS,MD,40
2018-02-2,07:00:00,TS,ME,40
2018-02-2,07:00:00,TS,MP,40
2018-02-2,07:00:00,TS,MU,40
2018-02-2,07:00:00,TS,NA,40
2018-02-2,07:00:00,TS,NE,40
2018-02-2,07:00:00,TS,NT,40
2018-02-2,07:00:00,TS,NV,40
2018-02-2,07:00:00,TS,OR,40
2018-02-2,07:00:00,TS,OT,40
2018-02-2,07:00:00,TS,PG,40
2018-02-2,07:00:00,TS,PL,40
2018-02-2,07:00:00,TS,PN,737
2018-02-2,07:00:00,TS,PR,40
2018-02-2,07:00:00,TS,QT,205
2018-02-2,07:00:00,TS,RC,40
2018-02-2,07:00:00,TS,RV,40
2018-02-2,07:00:00,TS,SB,86
2018-02-2,07:00:00,TS,SE,43
2018-02-2,07:00:00,TS,SG,42
2018-02-2,07:00:00,TS,SI,40
2018-02-2,07:00:00,TS,SK,49
2018-02-2,07:00:00,TS,SL,40
2018-02-2,07:00:00,TS,SR,40
2018-02-2,07:00:00,TS,SV,40
2018-02-2,07:00:00,TS,TH,40
2018-02-2,07:00:00,TS,TM,41
2018-02-2,07:00:00,TS,TN,40
2018-02-2,07:00:00,TS,TP,40
2018-02-2,07:00:00,TS,TS,5053
2018-02-2,07:00:00,TS,WC,40
2018-02-2,07:00:00,TS,WD,111
2018-02-2,07:00:00,TS,WI,309
2018-02-2,07:00:00,TS,YS,53
2018-02-2,08:00:00,TS,AM,40
2018-02-2,08:00:00,TS,BD,54
2018-02-2,08:00:00,TS,BK,73
2018-02-2,08:00:00,TS,BL,171
2018-02-2,08:00:00,TS,BM,63
2018-02-2,08:00:00,TS,BP,40
2018-02-2,08:00:00,TS,BS,40
2018-02-2,08:00:00,TS,BT,40
2018-02-2,08:00:00,TS,CB,40
2018-02-2,08:00:00,TS,CC,40
2018-02-2,08:00:00,TS,CH,45
2018-02-2,08:00:00,TS,CK,80
2018-02-2,08:00:00,TS,CL,57
2018-02-2,08:00:00,TS,DT,41
2018-02-2,08:00:00,TS,GL,47
2018-02-2,08:00:00,TS,HG,40
2018-02-2,08:00:00,TS,JE,182
2018-02-2,08:00:00,TS,JW,431
2018-02-2,08:00:00,TS,KL,74
2018-02-2,08:00:00,TS,LK,40
2018-02-2,08:00:00,TS,MD,40
2018-02-2,08:00:00,TS,MP,40
2018-02-2,08:00:00,TS,MS,40
2018-02-2,08:00:00,TS,MU,40
2018-02-2,08:00:00,TS,NA,40
2018-02-2,08:00:00,TS,NE,40
2018-02-2,08:00:00,TS,NT,40
2018-02-2,08:00:00,TS,NV,40
2018-02-2,08:00:00,TS,OR,40
2018-02-2,08:00:00,TS,OT,40
2018-02-2,08:00:00,TS,PG,40
2018-02-2,08:00:00,TS,PL,40
2018-02-2,08:00:00,TS,PN,516
2018-02-2,08:00:00,TS,PR,40
2018-02-2,08:00:00,TS,QT,115
2018-02-2,08:00:00,TS,RC,40
2018-02-2,08:00:00,TS,RV,40
2018-02-2,08:00:00,TS,SB,58
2018-02-2,08:00:00,TS,SE,40
2018-02-2,08:00:00,TS,SG,40
2018-02-2,08:00:00,TS,SI,40
2018-02-2,08:00:00,TS,SK,62
2018-02-2,08:00:00,TS,SL,40
2018-02-2,08:00:00,TS,SR,40
2018-02-2,08:00:00,TS,SV,40
2018-02-2,08:00:00,TS,TH,40
2018-02-2,08:00:00,TS,TM,42
2018-02-2,08:00:00,TS,TN,40
2018-02-2,08:00:00,TS,TP,42
2018-02-2,08:00:00,TS,TS,4498
2018-02-2,08:00:00,TS,WC,40
2018-02-2,08:00:00,TS,WD,127
2018-02-2,08:00:00,TS,WI,248
2018-02-2,08:00:00,TS,YS,57
2018-02-2,09:00:00,TS,AM,40
2018-02-2,09:00:00,TS,BD,41
2018-02-2,09:00:00,TS,BK,53
2018-02-2,09:00:00,TS,BL,177
2018-02-2,09:00:00,TS,BM,92
2018-02-2,09:00:00,TS,BP,40
2018-02-2,09:00:00,TS,BS,40
2018-02-2,09:00:00,TS,BT,40
2018-02-2,09:00:00,TS,CB,40
2018-02-2,09:00:00,TS,CH,40
2018-02-2,09:00:00,TS,CK,40
2018-02-2,09:00:00,TS,CL,68
2018-02-2,09:00:00,TS,DT,70
2018-02-2,09:00:00,TS,GL,41
2018-02-2,09:00:00,TS,HG,40
2018-02-2,09:00:00,TS,JE,158
2018-02-2,09:00:00,TS,JW,284
2018-02-2,09:00:00,TS,KL,43
2018-02-2,09:00:00,TS,LK,40
2018-02-2,09:00:00,TS,ME,40
2018-02-2,09:00:00,TS,MP,40
2018-02-2,09:00:00,TS,MS,40
2018-02-2,09:00:00,TS,MU,40
2018-02-2,09:00:00,TS,NA,40
2018-02-2,09:00:00,TS,NT,40
2018-02-2,09:00:00,TS,NV,40
2018-02-2,09:00:00,TS,OR,40
2018-02-2,09:00:00,TS,OT,40
2018-02-2,09:00:00,TS,PG,40
2018-02-2,09:00:00,TS,PL,40
2018-02-2,09:00:00,TS,PN,491
2018-02-2,09:00:00,TS,PR,40
2018-02-2,09:00:00,TS,QT,76
2018-02-2,09:00:00,TS,RC,46
2018-02-2,09:00:00,TS,RV,40
2018-02-2,09:00:00,TS,SB,51
2018-02-2,09:00:00,TS,SE,40
2018-02-2,09:00:00,TS,SG,40
2018-02-2,09:00:00,TS,SI,40
2018-02-2,09:00:00,TS,SK,40
2018-02-2,09:00:00,TS,SL,40
2018-02-2,09:00:00,TS,SR,40
2018-02-2,09:00:00,TS,SV,40
2018-02-2,09:00:00,TS,TH,40
2018-02-2,09:00:00,TS,TM,40
2018-02-2,09:00:00,TS,TN,40
2018-02-2,09:00:00,TS,TP,40
2018-02-2,09:00:00,TS,TS,4764
2018-02-2,09:00:00,TS,WC,40
2018-02-2,09:00:00,TS,WD,59
2018-02-2,09:00:00,TS,WI,250
2018-02-2,09:00:00,TS,YS,40
2018-02-2,10:00:00,TS,AM,40
2018-02-2,10:00:00,TS,BD,40
2018-02-2,10:00:00,TS,BK,41
2018-02-2,10:00:00,TS,BL,159
2018-02-2,10:00:00,TS,BM,81
2018-02-2,10:00:00,TS,BP,40
2018-02-2,10:00:00,TS,BS,40
2018-02-2,10:00:00,TS,BT,40
2018-02-2,10:00:00,TS,CB,40
2018-02-2,10:00:00,TS,CC,40
2018-02-2,10:00:00,TS,CH,40
2018-02-2,10:00:00,TS,CK,40
2018-02-2,10:00:00,TS,CL,88
2018-02-2,10:00:00,TS,DT,58
2018-02-2,10:00:00,TS,GL,42
2018-02-2,10:00:00,TS,HG,40
2018-02-2,10:00:00,TS,JE,211
2018-02-2,10:00:00,TS,JW,386
2018-02-2,10:00:00,TS,KL,54
2018-02-2,10:00:00,TS,LK,40
2018-02-2,10:00:00,TS,ME,40
2018-02-2,10:00:00,TS,MP,40
2018-02-2,10:00:00,TS,MU,40
2018-02-2,10:00:00,TS,NA,40
2018-02-2,10:00:00,TS,NT,40
2018-02-2,10:00:00,TS,NV,40
2018-02-2,10:00:00,TS,OR,40
2018-02-2,10:00:00,TS,OT,40
2018-02-2,10:00:00,TS,PG,40
2018-02-2,10:00:00,TS,PL,40
2018-02-2,10:00:00,TS,PN,520
2018-02-2,10:00:00,TS,PR,40
2018-02-2,10:00:00,TS,QT,76
2018-02-2,10:00:00,TS,RC,40
2018-02-2,10:00:00,TS,RV,40
2018-02-2,10:00:00,TS,SB,46
2018-02-2,10:00:00,TS,SE,40
2018-02-2,10:00:00,TS,SG,40
2018-02-2,10:00:00,TS,SI,40
2018-02-2,10:00:00,TS,SK,49
2018-02-2,10:00:00,TS,SL,40
2018-02-2,10:00:00,TS,SV,40
2018-02-2,10:00:00,TS,TH,40
2018-02-2,10:00:00,TS,TM,40
2018-02-2,10:00:00,TS,TN,40
2018-02-2,10:00:00,TS,TP,40
2018-02-2,10:00:00,TS,TS,5345
2018-02-2,10:00:00,TS,WC,40
2018-02-2,10:00:00,TS,WD,45
2018-02-2,10:00:00,TS,WI,238
2018-02-2,10:00:00,TS,YS,40
2018-02-2,11:00:00,TS,AM,40
2018-02-2,11:00:00,TS,BD,40
2018-02-2,11:00:00,TS,BK,73
2018-02-2,11:00:00,TS,BL,128
2018-02-2,11:00:00,TS,BM,122
2018-02-2,11:00:00,TS,BP,40
2018-02-2,11:00:00,TS,BS,40
2018-02-2,11:00:00,TS,BT,40
2018-02-2,11:00:00,TS,CB,40
2018-02-2,11:00:00,TS,CC,40
2018-02-2,11:00:00,TS,CH,50
2018-02-2,11:00:00,TS,CK,46
2018-02-2,11:00:00,TS,CL,88
2018-02-2,11:00:00,TS,DT,66
2018-02-2,11:00:00,TS,GL,69
2018-02-2,11:00:00,TS,HG,40
2018-02-2,11:00:00,TS,JE,243
2018-02-2,11:00:00,TS,JW,518
2018-02-2,11:00:00,TS,KL,51
2018-02-2,11:00:00,TS,LK,40
2018-02-2,11:00:00,TS,MD,40
2018-02-2,11:00:00,TS,ME,40
2018-02-2,11:00:00,TS,MP,40
2018-02-2,11:00:00,TS,MU,40
2018-02-2,11:00:00,TS,NA,40
2018-02-2,11:00:00,TS,NE,40
2018-02-2,11:00:00,TS,NT,40
2018-02-2,11:00:00,TS,NV,40
2018-02-2,11:00:00,TS,OR,40
2018-02-2,11:00:00,TS,OT,40
2018-02-2,11:00:00,TS,PG,40
2018-02-2,11:00:00,TS,PL,40
2018-02-2,11:00:00,TS,PN,917
2018-02-2,11:00:00,TS,PR,40
2018-02-2,11:00:00,TS,QT,92
2018-02-2,11:00:00,TS,RC,40
2018-02-2,11:00:00,TS,RV,40
2018-02-2,11:00:00,TS,SB,40
2018-02-2,11:00:00,TS,SE,40
2018-02-2,11:00:00,TS,SG,40
2018-02-2,11:00:00,TS,SI,40
2018-02-2,11:00:00,TS,SK,40
2018-02-2,11:00:00,TS,SL,40
2018-02-2,11:00:00,TS,SR,40
2018-02-2,11:00:00,TS,SV,40
2018-02-2,11:00:00,TS,TH,40
2018-02-2,11:00:00,TS,TM,40
2018-02-2,11:00:00,TS,TN,40
2018-02-2,11:00:00,TS,TP,40
2018-02-2,11:00:00,TS,TS,8316
2018-02-2,11:00:00,TS,WC,40
2018-02-2,11:00:00,TS,WD,54
2018-02-2,11:00:00,TS,WI,290
2018-02-2,11:00:00,TS,YS,42
2018-02-2,12:00:00,TS,AM,40
2018-02-2,12:00:00,TS,BD,43
2018-02-2,12:00:00,TS,BK,105
2018-02-2,12:00:00,TS,BL,112
2018-02-2,12:00:00,TS,BM,90
2018-02-2,12:00:00,TS,BP,40
2018-02-2,12:00:00,TS,BS,40
2018-02-2,12:00:00,TS,BT,40
2018-02-2,12:00:00,TS,CC,40
2018-02-2,12:00:00,TS,CH,40
2018-02-2,12:00:00,TS,CK,65
2018-02-2,12:00:00,TS,CL,89
2018-02-2,12:00:00,TS,DT,66
2018-02-2,12:00:00,TS,GL,40
2018-02-2,12:00:00,TS,HG,40
2018-02-2,12:00:00,TS,JE,225
2018-02-2,12:00:00,TS,JW,626
2018-02-2,12:00:00,TS,KL,69
2018-02-2,12:00:00,TS,LK,40
2018-02-2,12:00:00,TS,MP,40
2018-02-2,12:00:00,TS,MS,40
2018-02-2,12:00:00,TS,MU,40
2018-02-2,12:00:00,TS,NA,40
2018-02-2,12:00:00,TS,NT,40
2018-02-2,12:00:00,TS,NV,40
2018-02-2,12:00:00,TS,OR,40
2018-02-2,12:00:00,TS,OT,40
2018-02-2,12:00:00,TS,PG,40
2018-02-2,12:00:00,TS,PL,40
2018-02-2,12:00:00,TS,PN,749
2018-02-2,12:00:00,TS,PR,40
2018-02-2,12:00:00,TS,QT,104
2018-02-2,12:00:00,TS,RC,43
2018-02-2,12:00:00,TS,RV,40
2018-02-2,12:00:00,TS,SB,46
2018-02-2,12:00:00,TS,SE,40
2018-02-2,12:00:00,TS,SG,40
2018-02-2,12:00:00,TS,SI,40
2018-02-2,12:00:00,TS,SK,40
2018-02-2,12:00:00,TS,SL,40
2018-02-2,12:00:00,TS,SR,40
2018-02-2,12:00:00,TS,SV,40
2018-02-2,12:00:00,TS,TH,40
2018-02-2,12:00:00,TS,TM,40
2018-02-2,12:00:00,TS,TN,40
2018-02-2,12:00:00,TS,TP,40
2018-02-2,12:00:00,TS,TS,7089
2018-02-2,12:00:00,TS,WC,46
2018-02-2,12:00:00,TS,WD,78
2018-02-2,12:00:00,TS,WI,220
2018-02-2,12:00:00,TS,YS,40
2018-02-2,13:00:00,TS,AM,40
2018-02-2,13:00:00,TS,BD,70
2018-02-2,13:00:00,TS,BK,95
2018-02-2,13:00:00,TS,BL,158
2018-02-2,13:00:00,TS,BM,119
2018-02-2,13:00:00,TS,BP,40
2018-02-2,13:00:00,TS,BS,40
2018-02-2,13:00:00,TS,BT,40
2018-02-2,13:00:00,TS,CB,40
2018-02-2,13:00:00,TS,CC,40
2018-02-2,13:00:00,TS,CH,40
2018-02-2,13:00:00,TS,CK,65
2018-02-2,13:00:00,TS,CL,89
2018-02-2,13:00:00,TS,DT,73
2018-02-2,13:00:00,TS,GL,66
2018-02-2,13:00:00,TS,HG,40
2018-02-2,13:00:00,TS,JE,193
2018-02-2,13:00:00,TS,JW,452
2018-02-2,13:00:00,TS,KL,66
2018-02-2,13:00:00,TS,LK,40
2018-02-2,13:00:00,TS,MP,40
2018-02-2,13:00:00,TS,MS,40
2018-02-2,13:00:00,TS,MU,40
2018-02-2,13:00:00,TS,NA,40
2018-02-2,13:00:00,TS,NT,40
2018-02-2,13:00:00,TS,NV,40
2018-02-2,13:00:00,TS,OR,86
2018-02-2,13:00:00,TS,OT,40
2018-02-2,13:00:00,TS,PG,40
2018-02-2,13:00:00,TS,PL,40
2018-02-2,13:00:00,TS,PN,648
2018-02-2,13:00:00,TS,PR,40
2018-02-2,13:00:00,TS,QT,127
2018-02-2,13:00:00,TS,RC,42
2018-02-2,13:00:00,TS,RV,40
2018-02-2,13:00:00,TS,SB,81
2018-02-2,13:00:00,TS,SE,40
2018-02-2,13:00:00,TS,SG,40
2018-02-2,13:00:00,TS,SI,40
2018-02-2,13:00:00,TS,SK,66
2018-02-2,13:00:00,TS,SL,40
2018-02-2,13:00:00,TS,SM,40
2018-02-2,13:00:00,TS,SR,40
2018-02-2,13:00:00,TS,SV,40
2018-02-2,13:00:00,TS,TH,40
2018-02-2,13:00:00,TS,TM,40
2018-02-2,13:00:00,TS,TN,40
2018-02-2,13:00:00,TS,TP,40
2018-02-2,13:00:00,TS,TS,7123
2018-02-2,13:00:00,TS,WC,40
2018-02-2,13:00:00,TS,WD,69
2018-02-2,13:00:00,TS,WI,252
2018-02-2,13:00:00,TS,YS,42
2018-02-2,14:00:00,TS,AM,54
2018-02-2,14:00:00,TS,BD,72
2018-02-2,14:00:00,TS,BK,107
2018-02-2,14:00:00,TS,BL,151
2018-02-2,14:00:00,TS,BM,109
2018-02-2,14:00:00,TS,BP,42
2018-02-2,14:00:00,TS,BS,40
2018-02-2,14:00:00,TS,BT,40
2018-02-2,14:00:00,TS,CB,40
2018-02-2,14:00:00,TS,CC,40
2018-02-2,14:00:00,TS,CH,40
2018-02-2,14:00:00,TS,CK,92
2018-02-2,14:00:00,TS,CL,108
2018-02-2,14:00:00,TS,DT,66
2018-02-2,14:00:00,TS,GL,88
2018-02-2,14:00:00,TS,HG,40
2018-02-2,14:00:00,TS,JE,289
2018-02-2,14:00:00,TS,JW,554
2018-02-2,14:00:00,TS,KL,65
2018-02-2,14:00:00,TS,LK,40
2018-02-2,14:00:00,TS,MD,40
2018-02-2,14:00:00,TS,MP,40
2018-02-2,14:00:00,TS,MS,40
2018-02-2,14:00:00,TS,MU,40
2018-02-2,14:00:00,TS,NA,40
2018-02-2,14:00:00,TS,NT,40
2018-02-2,14:00:00,TS,NV,40
2018-02-2,14:00:00,TS,OR,53
2018-02-2,14:00:00,TS,OT,40
2018-02-2,14:00:00,TS,PG,40
2018-02-2,14:00:00,TS,PL,40
2018-02-2,14:00:00,TS,PN,517
2018-02-2,14:00:00,TS,PR,40
2018-02-2,14:00:00,TS,QT,126
2018-02-2,14:00:00,TS,RC,40
2018-02-2,14:00:00,TS,RV,40
2018-02-2,14:00:00,TS,SB,105
2018-02-2,14:00:00,TS,SE,40
2018-02-2,14:00:00,TS,SG,40
2018-02-2,14:00:00,TS,SI,40
2018-02-2,14:00:00,TS,SK,68
2018-02-2,14:00:00,TS,SL,40
2018-02-2,14:00:00,TS,SR,40
2018-02-2,14:00:00,TS,SV,40
2018-02-2,14:00:00,TS,TH,40
2018-02-2,14:00:00,TS,TM,40
2018-02-2,14:00:00,TS,TN,40
2018-02-2,14:00:00,TS,TP,40
2018-02-2,14:00:00,TS,TS,4790
2018-02-2,14:00:00,TS,WC,40
2018-02-2,14:00:00,TS,WD,95
2018-02-2,14:00:00,TS,WI,190
2018-02-2,14:00:00,TS,YS,51
2018-02-2,15:00:00,TS,AM,50
2018-02-2,15:00:00,TS,BD,112
2018-02-2,15:00:00,TS,BK,190
2018-02-2,15:00:00,TS,BL,134
2018-02-2,15:00:00,TS,BM,186
2018-02-2,15:00:00,TS,BP,97
2018-02-2,15:00:00,TS,BS,42
2018-02-2,15:00:00,TS,BT,49
2018-02-2,15:00:00,TS,CC,40
2018-02-2,15:00:00,TS,CH,65
2018-02-2,15:00:00,TS,CK,188
2018-02-2,15:00:00,TS,CL,162
2018-02-2,15:00:00,TS,DT,105
2018-02-2,15:00:00,TS,GL,78
2018-02-2,15:00:00,TS,HG,58
2018-02-2,15:00:00,TS,JE,392
2018-02-2,15:00:00,TS,JW,819
2018-02-2,15:00:00,TS,KL,82
2018-02-2,15:00:00,TS,LK,40
2018-02-2,15:00:00,TS,MP,40
2018-02-2,15:00:00,TS,MS,40
2018-02-2,15:00:00,TS,MU,40
2018-02-2,15:00:00,TS,NA,40
2018-02-2,15:00:00,TS,NT,40
2018-02-2,15:00:00,TS,NV,40
2018-02-2,15:00:00,TS,OR,40
2018-02-2,15:00:00,TS,OT,40
2018-02-2,15:00:00,TS,PG,40
2018-02-2,15:00:00,TS,PL,40
2018-02-2,15:00:00,TS,PN,505
2018-02-2,15:00:00,TS,PR,41
2018-02-2,15:00:00,TS,QT,117
2018-02-2,15:00:00,TS,RC,51
2018-02-2,15:00:00,TS,RV,40
2018-02-2,15:00:00,TS,SB,90
2018-02-2,15:00:00,TS,SE,43
2018-02-2,15:00:00,TS,SG,55
2018-02-2,15:00:00,TS,SI,40
2018-02-2,15:00:00,TS,SK,76
2018-02-2,15:00:00,TS,SL,40
2018-02-2,15:00:00,TS,SR,40
2018-02-2,15:00:00,TS,SV,40
2018-02-2,15:00:00,TS,TM,61
2018-02-2,15:00:00,TS,TN,40
2018-02-2,15:00:00,TS,TP,66
2018-02-2,15:00:00,TS,TS,4820
2018-02-2,15:00:00,TS,WC,57
2018-02-2,15:00:00,TS,WD,201
2018-02-2,15:00:00,TS,WI,228
2018-02-2,15:00:00,TS,YS,82
2018-02-2,16:00:00,TS,AM,170
2018-02-2,16:00:00,TS,BD,158
2018-02-2,16:00:00,TS,BK,392
2018-02-2,16:00:00,TS,BL,155
2018-02-2,16:00:00,TS,BM,231
2018-02-2,16:00:00,TS,BP,197
2018-02-2,16:00:00,TS,BS,97
2018-02-2,16:00:00,TS,BT,80
2018-02-2,16:00:00,TS,CB,40
2018-02-2,16:00:00,TS,CC,40
2018-02-2,16:00:00,TS,CH,86
2018-02-2,16:00:00,TS,CK,512
2018-02-2,16:00:00,TS,CL,250
2018-02-2,16:00:00,TS,DT,123
2018-02-2,16:00:00,TS,GL,149
2018-02-2,16:00:00,TS,HG,107
2018-02-2,16:00:00,TS,JE,691
2018-02-2,16:00:00,TS,JW,1814
2018-02-2,16:00:00,TS,KL,115
2018-02-2,16:00:00,TS,LK,40
2018-02-2,16:00:00,TS,MD,40
2018-02-2,16:00:00,TS,ME,40
2018-02-2,16:00:00,TS,MP,40
2018-02-2,16:00:00,TS,MS,40
2018-02-2,16:00:00,TS,MU,40
2018-02-2,16:00:00,TS,NA,40
2018-02-2,16:00:00,TS,NT,40
2018-02-2,16:00:00,TS,NV,63
2018-02-2,16:00:00,TS,OR,73
2018-02-2,16:00:00,TS,OT,46
2018-02-2,16:00:00,TS,PG,82
2018-02-2,16:00:00,TS,PL,40
2018-02-2,16:00:00,TS,PN,527
2018-02-2,16:00:00,TS,PR,74
2018-02-2,16:00:00,TS,QT,201
2018-02-2,16:00:00,TS,RC,99
2018-02-2,16:00:00,TS,RV,40
2018-02-2,16:00:00,TS,SB,170
2018-02-2,16:00:00,TS,SE,92
2018-02-2,16:00:00,TS,SG,85
2018-02-2,16:00:00,TS,SI,40
2018-02-2,16:00:00,TS,SK,111
2018-02-2,16:00:00,TS,SL,40
2018-02-2,16:00:00,TS,SM,40
2018-02-2,16:00:00,TS,SR,40
2018-02-2,16:00:00,TS,SV,40
2018-02-2,16:00:00,TS,TM,157
2018-02-2,16:00:00,TS,TN,40
2018-02-2,16:00:00,TS,TP,86
2018-02-2,16:00:00,TS,TS,4663
2018-02-2,16:00:00,TS,WC,68
2018-02-2,16:00:00,TS,WD,458
2018-02-2,16:00:00,TS,WI,201
2018-02-2,16:00:00,TS,YS,223
2018-02-2,17:00:00,TS,AM,165
2018-02-2,17:00:00,TS,BD,209
2018-02-2,17:00:00,TS,BK,664
2018-02-2,17:00:00,TS,BL,140
2018-02-2,17:00:00,TS,BM,258
2018-02-2,17:00:00,TS,BP,375
2018-02-2,17:00:00,TS,BS,109
2018-02-2,17:00:00,TS,BT,123
2018-02-2,17:00:00,TS,CC,40
2018-02-2,17:00:00,TS,CH,100
2018-02-2,17:00:00,TS,CK,909
2018-02-2,17:00:00,TS,CL,354
2018-02-2,17:00:00,TS,DT,171
2018-02-2,17:00:00,TS,GL,190
2018-02-2,17:00:00,TS,HG,126
2018-02-2,17:00:00,TS,JE,1229
2018-02-2,17:00:00,TS,JW,3156
2018-02-2,17:00:00,TS,KL,122
2018-02-2,17:00:00,TS,LK,40
2018-02-2,17:00:00,TS,MD,40
2018-02-2,17:00:00,TS,ME,40
2018-02-2,17:00:00,TS,MP,46
2018-02-2,17:00:00,TS,MS,40
2018-02-2,17:00:00,TS,MU,40
2018-02-2,17:00:00,TS,NA,40
2018-02-2,17:00:00,TS,NE,40
2018-02-2,17:00:00,TS,NT,40
2018-02-2,17:00:00,TS,NV,74
2018-02-2,17:00:00,TS,OR,62
2018-02-2,17:00:00,TS,OT,115
2018-02-2,17:00:00,TS,PG,93
2018-02-2,17:00:00,TS,PL,40
2018-02-2,17:00:00,TS,PN,614
2018-02-2,17:00:00,TS,PR,61
2018-02-2,17:00:00,TS,QT,296
2018-02-2,17:00:00,TS,RC,97
2018-02-2,17:00:00,TS,RV,40
2018-02-2,17:00:00,TS,SB,193
2018-02-2,17:00:00,TS,SE,131
2018-02-2,17:00:00,TS,SG,119
2018-02-2,17:00:00,TS,SI,40
2018-02-2,17:00:00,TS,SK,139
2018-02-2,17:00:00,TS,SL,40
2018-02-2,17:00:00,TS,SM,40
2018-02-2,17:00:00,TS,SR,55
2018-02-2,17:00:00,TS,TM,171
2018-02-2,17:00:00,TS,TN,40
2018-02-2,17:00:00,TS,TP,112
2018-02-2,17:00:00,TS,TS,4589
2018-02-2,17:00:00,TS,WC,82
2018-02-2,17:00:00,TS,WD,657
2018-02-2,17:00:00,TS,WI,236
2018-02-2,17:00:00,TS,YS,315
2018-02-2,18:00:00,TS,AM,95
2018-02-2,18:00:00,TS,BD,150
2018-02-2,18:00:00,TS,BK,331
2018-02-2,18:00:00,TS,BL,128
2018-02-2,18:00:00,TS,BM,139
2018-02-2,18:00:00,TS,BP,185
2018-02-2,18:00:00,TS,BS,46
2018-02-2,18:00:00,TS,BT,113
2018-02-2,18:00:00,TS,CC,40
2018-02-2,18:00:00,TS,CH,40
2018-02-2,18:00:00,TS,CK,458
2018-02-2,18:00:00,TS,CL,208
2018-02-2,18:00:00,TS,DT,66
2018-02-2,18:00:00,TS,GL,146
2018-02-2,18:00:00,TS,HG,78
2018-02-2,18:00:00,TS,JE,1320
2018-02-2,18:00:00,TS,JW,2296
2018-02-2,18:00:00,TS,KL,97
2018-02-2,18:00:00,TS,LK,40
2018-02-2,18:00:00,TS,ME,40
2018-02-2,18:00:00,TS,MP,40
2018-02-2,18:00:00,TS,MS,40
2018-02-2,18:00:00,TS,MU,40
2018-02-2,18:00:00,TS,NA,40
2018-02-2,18:00:00,TS,NT,40
2018-02-2,18:00:00,TS,NV,41
2018-02-2,18:00:00,TS,OR,40
2018-02-2,18:00:00,TS,OT,40
2018-02-2,18:00:00,TS,PG,45
2018-02-2,18:00:00,TS,PL,40
2018-02-2,18:00:00,TS,PN,458
2018-02-2,18:00:00,TS,PR,47
2018-02-2,18:00:00,TS,QT,151
2018-02-2,18:00:00,TS,RC,78
2018-02-2,18:00:00,TS,RV,40
2018-02-2,18:00:00,TS,SB,190
2018-02-2,18:00:00,TS,SE,54
2018-02-2,18:00:00,TS,SG,61
2018-02-2,18:00:00,TS,SI,40
2018-02-2,18:00:00,TS,SK,150
2018-02-2,18:00:00,TS,SL,40
2018-02-2,18:00:00,TS,SM,40
2018-02-2,18:00:00,TS,SR,40
2018-02-2,18:00:00,TS,TH,40
2018-02-2,18:00:00,TS,TM,66
2018-02-2,18:00:00,TS,TN,40
2018-02-2,18:00:00,TS,TP,70
2018-02-2,18:00:00,TS,TS,5468
2018-02-2,18:00:00,TS,WC,130
2018-02-2,18:00:00,TS,WD,320
2018-02-2,18:00:00,TS,WI,139
2018-02-2,18:00:00,TS,YS,143
2018-02-2,19:00:00,TS,AM,46
2018-02-2,19:00:00,TS,BD,78
2018-02-2,19:00:00,TS,BK,193
2018-02-2,19:00:00,TS,BL,86
2018-02-2,19:00:00,TS,BM,47
2018-02-2,19:00:00,TS,BP,84
2018-02-2,19:00:00,TS,BS,40
2018-02-2,19:00:00,TS,BT,43
2018-02-2,19:00:00,TS,CC,40
2018-02-2,19:00:00,TS,CH,40
2018-02-2,19:00:00,TS,CK,212
2018-02-2,19:00:00,TS,CL,117
2018-02-2,19:00:00,TS,DT,40
2018-02-2,19:00:00,TS,GL,46
2018-02-2,19:00:00,TS,HG,57
2018-02-2,19:00:00,TS,JE,937
2018-02-2,19:00:00,TS,JW,1507
2018-02-2,19:00:00,TS,KL,50
2018-02-2,19:00:00,TS,LK,40
2018-02-2,19:00:00,TS,MP,40
2018-02-2,19:00:00,TS,NA,40
2018-02-2,19:00:00,TS,NT,40
2018-02-2,19:00:00,TS,NV,40
2018-02-2,19:00:00,TS,OR,40
2018-02-2,19:00:00,TS,OT,40
2018-02-2,19:00:00,TS,PG,40
2018-02-2,19:00:00,TS,PL,40
2018-02-2,19:00:00,TS,PN,325
2018-02-2,19:00:00,TS,PR,40
2018-02-2,19:00:00,TS,QT,76
2018-02-2,19:00:00,TS,RC,40
2018-02-2,19:00:00,TS,RV,40
2018-02-2,19:00:00,TS,SB,100
2018-02-2,19:00:00,TS,SE,40
2018-02-2,19:00:00,TS,SG,40
2018-02-2,19:00:00,TS,SI,40
2018-02-2,19:00:00,TS,SK,103
2018-02-2,19:00:00,TS,SL,40
2018-02-2,19:00:00,TS,SM,40
2018-02-2,19:00:00,TS,SR,40
2018-02-2,19:00:00,TS,SV,40
2018-02-2,19:00:00,TS,TH,40
2018-02-2,19:00:00,TS,TM,40
2018-02-2,19:00:00,TS,TN,40
2018-02-2,19:00:00,TS,TP,40
