,date,time,origin,origin_name,origin_lon,origin_lat,destination,dest_name,dest_lon,dest_lat,total_count,key,driving,public,ratio,difference
3053,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,QT,QUEENSTOWN,103.78434,1.28916,181,BPQT,19,55,2.89,36
3071,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,BD,BEDOK,103.92841,1.32405,82,BPBD,25,69,2.76,44
3092,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,BM,BUKIT MERAH,103.82311,1.27548,96,BPBM,23,64,2.78,41
3110,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,BT,BUKIT TIMAH,103.79069,1.32999,213,BPBT,17,38,2.24,21
3133,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,CL,CLEMENTI,103.76074,1.3176,77,BPCL,14,43,3.07,29
3151,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,DT,DOWNTOWN CORE,103.8543,1.28508,185,BPDT,25,57,2.28,32
3169,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,GL,GEYLANG,103.88953,1.3209,76,BPGL,24,63,2.63,39
3185,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,JE,JURONG EAST,103.73479,1.32044,174,BPJE,18,38,2.11,20
3203,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,KL,KALLANG,103.86643,1.31033,89,BPKL,21,66,3.14,45
3219,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,NV,NOVENA,103.83531,1.32699,92,BPNV,16,48,3.00,32
3232,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,OT,OUTRAM,103.84206,1.28286,59,BPOT,26,52,2.00,26
3245,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,SB,SEMBAWANG,103.81883,1.45575,68,BPSB,19,44,2.32,25
3261,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,TM,TAMPINES,103.95422,1.34373,57,BPTM,28,92,3.29,64
3276,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,TP,TOA PAYOH,103.86106,1.33668,57,BPTP,17,51,3.00,34
3307,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,YS,YISHUN,103.83756,1.41544,85,BPYS,22,48,2.18,26
3324,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,AM,ANG MO KIO,103.8421,1.38009,63,BPAM,23,63,2.74,40
3340,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,BS,BISHAN,103.84042,1.35496,63,BPBS,20,61,3.05,41
3350,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,CC,CENTRAL WATER CATCHMENT,103.80119,1.37666,46,BPCC,12,52,4.33,40
3358,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,HG,HOUGANG,103.8898,1.36364,47,BPHG,23,59,2.57,36
3384,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,OR,ORCHARD,103.83358,1.30381,97,BPOR,21,39,1.86,18
3399,2/2/18,14:00:00,BP,BUKIT PANJANG,103.77304,1.36674,RC,ROCHOR,103.85325,1.30426,100,BPRC,20,40,2.00,20
3444,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,AM,ANG MO KIO,103.8421,1.38009,1195,BSAM,12,20,1.67,8
3468,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,SG,SERANGOON,103.86782,1.3652,479,BSSG,8,27,3.38,19
3492,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,TP,TOA PAYOH,103.86106,1.33668,848,BSTP,10,32,3.20,22
3512,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,BM,BUKIT MERAH,103.82311,1.27548,205,BSBM,17,50,2.94,33
3530,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,BD,BEDOK,103.92841,1.32405,185,BSBD,18,45,2.50,27
3547,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,CH,CHANGI,103.99782,1.35081,43,BSCH,21,94,4.48,73
3559,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,DT,DOWNTOWN CORE,103.8543,1.28508,236,BSDT,17,34,2.00,17
3576,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,GL,GEYLANG,103.88953,1.3209,269,BSGL,17,30,1.76,13
3594,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,KL,KALLANG,103.86643,1.31033,257,BSKL,14,41,2.93,27
3612,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,NV,NOVENA,103.83531,1.32699,281,BSNV,11,20,1.82,9
3630,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,QT,QUEENSTOWN,103.78434,1.28916,196,BSQT,20,36,1.80,16
3648,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,TM,TAMPINES,103.95422,1.34373,181,BSTM,21,53,2.52,32
3665,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,BK,BUKIT BATOK,103.75474,1.35565,93,BSBK,20,48,2.40,28
3681,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,BT,BUKIT TIMAH,103.79069,1.32999,163,BSBT,13,43,3.31,30
3697,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,CL,CLEMENTI,103.76074,1.3176,68,BSCL,18,43,2.39,25
3713,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,HG,HOUGANG,103.8898,1.36364,292,BSHG,15,30,2.00,15
3730,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,JE,JURONG EAST,103.73479,1.32044,74,BSJE,23,56,2.43,33
3745,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,JW,JURONG WEST,103.70487,1.3416,84,BSJW,29,60,2.07,31
3762,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,NT,NEWTON,103.83808,1.30866,59,BSNT,14,29,2.07,15
3775,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,OR,ORCHARD,103.83358,1.30381,197,BSOR,13,29,2.23,16
3790,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,OT,OUTRAM,103.84206,1.28286,72,BSOT,15,38,2.53,23
3807,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,RC,ROCHOR,103.85325,1.30426,135,BSRC,13,32,2.46,19
3824,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,SB,SEMBAWANG,103.81883,1.45575,136,BSSB,24,30,1.25,6
3841,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,SE,SENGKANG,103.8877,1.39127,207,BSSE,19,41,2.16,22
3858,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,TN,TANGLIN,103.8175,1.30828,92,BSTN,15,42,2.80,27
3886,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,WD,WOODLANDS,103.78771,1.44068,198,BSWD,21,37,1.76,16
3903,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,YS,YISHUN,103.83756,1.41544,298,BSYS,20,25,1.25,5
3914,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,CK,CHOA CHU KANG,103.74719,1.38555,49,BSCK,25,49,1.96,24
3946,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,PR,PASIR RIS,103.9483,1.37862,61,BSPR,20,56,2.80,36
3965,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,SR,SINGAPORE RIVER,103.84121,1.29011,45,BSSR,18,45,2.50,27
3974,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,PG,PUNGGOL,103.91004,1.40536,108,BSPG,17,48,2.82,31
3984,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,RV,RIVER VALLEY,103.83397,1.29805,47,BSRV,17,35,2.06,18
3991,2/2/18,14:00:00,BS,BISHAN,103.84042,1.35496,BP,BUKIT PANJANG,103.77304,1.36674,68,BSBP,20,60,3.00,40
4016,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,BK,BUKIT BATOK,103.75474,1.35565,591,BTBK,11,31,2.82,20
4035,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,BP,BUKIT PANJANG,103.77304,1.36674,304,BTBP,15,46,3.07,31
4058,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,CL,CLEMENTI,103.76074,1.3176,509,BTCL,9,34,3.78,25
4082,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,QT,QUEENSTOWN,103.78434,1.28916,819,BTQT,13,41,3.15,28
4106,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,TN,TANGLIN,103.8175,1.30828,498,BTTN,11,31,2.82,20
4126,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,NV,NOVENA,103.83531,1.32699,259,BTNV,9,35,3.89,26
4144,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,BM,BUKIT MERAH,103.82311,1.27548,274,BTBM,14,38,2.71,24
4160,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,CH,CHANGI,103.99782,1.35081,41,BTCH,23,108,4.70,85
4176,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,DT,DOWNTOWN CORE,103.8543,1.28508,271,BTDT,18,45,2.50,27
4194,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,JE,JURONG EAST,103.73479,1.32044,246,BTJE,14,51,3.64,37
4212,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,TP,TOA PAYOH,103.86106,1.33668,203,BTTP,12,45,3.75,33
4229,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,AM,ANG MO KIO,103.8421,1.38009,162,BTAM,18,36,2.00,18
4246,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,BD,BEDOK,103.92841,1.32405,124,BTBD,20,60,3.00,40
4263,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,BS,BISHAN,103.84042,1.35496,244,BTBS,14,42,3.00,28
4280,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,CK,CHOA CHU KANG,103.74719,1.38555,147,BTCK,18,43,2.39,25
4297,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,GL,GEYLANG,103.88953,1.3209,166,BTGL,19,48,2.53,29
4314,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,HG,HOUGANG,103.8898,1.36364,107,BTHG,18,46,2.56,28
4331,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,JW,JURONG WEST,103.70487,1.3416,186,BTJW,20,67,3.35,47
4348,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,KL,KALLANG,103.86643,1.31033,151,BTKL,16,39,2.44,23
4376,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,NT,NEWTON,103.83808,1.30866,154,BTNT,9,32,3.56,23
4393,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,OR,ORCHARD,103.83358,1.30381,304,BTOR,12,37,3.08,25
4409,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,OT,OUTRAM,103.84206,1.28286,93,BTOT,18,40,2.22,22
4426,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,RC,ROCHOR,103.85325,1.30426,100,BTRC,10,28,2.80,18
4443,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,SR,SINGAPORE RIVER,103.84121,1.29011,54,BTSR,17,47,2.76,30
4456,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,TM,TAMPINES,103.95422,1.34373,93,BTTM,23,76,3.30,53
4487,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,WD,WOODLANDS,103.78771,1.44068,158,BTWD,20,54,2.70,34
4503,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,YS,YISHUN,103.83756,1.41544,105,BTYS,27,57,2.11,30
4526,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,SB,SEMBAWANG,103.81883,1.45575,47,BTSB,24,57,2.38,33
4541,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,SG,SERANGOON,103.86782,1.3652,132,BTSG,14,49,3.50,35
4556,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,RV,RIVER VALLEY,103.83397,1.29805,50,BTRV,15,50,3.33,35
4564,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,SK,SUNGEI KADUT,103.75747,1.41807,54,BTSK,16,34,2.13,18
4580,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,SE,SENGKANG,103.8877,1.39127,86,BTSE,25,56,2.24,31
4590,2/2/18,14:00:00,BT,BUKIT TIMAH,103.79069,1.32999,PR,PASIR RIS,103.9483,1.37862,41,BTPR,24,66,2.75,42
4607,2/2/18,14:00:00,CC,CENTRAL WATER CATCHMENT,103.80119,1.37666,BT,BUKIT TIMAH,103.79069,1.32999,55,CCBT,9,25,2.78,16
4618,2/2/18,14:00:00,CC,CENTRAL WATER CATCHMENT,103.80119,1.37666,YS,YISHUN,103.83756,1.41544,154,CCYS,20,50,2.50,30
4633,2/2/18,14:00:00,CC,CENTRAL WATER CATCHMENT,103.80119,1.37666,DT,DOWNTOWN CORE,103.8543,1.28508,92,CCDT,16,63,3.94,47
4656,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,AM,ANG MO KIO,103.8421,1.38009,61,CHAM,25,84,3.36,59
4679,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,382,CHBD,12,46,3.83,34
4700,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,158,CHBM,21,78,3.71,57
4720,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,393,CHDT,20,69,3.45,49
4742,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,248,CHGL,21,63,3.00,42
4764,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,116,CHHG,18,56,3.11,38
4784,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,207,CHKL,20,60,3.00,40
4803,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,90,CHPG,16,52,3.25,36
4826,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,551,CHPR,10,35,3.50,25
4845,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,QT,QUEENSTOWN,103.78434,1.28916,95,CHQT,26,98,3.77,72
4865,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,153,CHSE,18,65,3.61,47
4881,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,SG,SERANGOON,103.86782,1.3652,76,CHSG,23,64,2.78,41
4904,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,937,CHTM,6,38,6.33,32
4925,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,135,CHWD,29,98,3.38,69
4945,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,122,CHYS,27,75,2.78,48
4963,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,97,CHMP,17,68,4.00,51
4982,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,177,CHRC,19,64,3.37,45
5000,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,JW,JURONG WEST,103.70487,1.3416,80,CHJW,40,100,2.50,60
5018,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,OT,OUTRAM,103.84206,1.28286,108,CHOT,23,64,2.78,41
5034,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,TP,TOA PAYOH,103.86106,1.33668,78,CHTP,20,94,4.70,74
5047,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,BK,BUKIT BATOK,103.75474,1.35565,58,CHBK,31,101,3.26,70
5064,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,JE,JURONG EAST,103.73479,1.32044,68,CHJE,33,88,2.67,55
5079,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,NV,NOVENA,103.83531,1.32699,62,CHNV,21,79,3.76,58
5096,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,OR,ORCHARD,103.83358,1.30381,159,CHOR,22,76,3.45,54
5106,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,BT,BUKIT TIMAH,103.79069,1.32999,70,CHBT,25,93,3.72,68
5119,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,CL,CLEMENTI,103.76074,1.3176,41,CHCL,29,83,2.86,54
5152,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,SB,SEMBAWANG,103.81883,1.45575,62,CHSB,32,85,2.66,53
5172,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,SI,SOUTHERN ISLANDS,103.83581,1.24299,69,CHSI,16,74,4.63,58
5181,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,PL,PAYA LEBAR,103.91477,1.35939,49,CHPL,20,80,4.00,60
5189,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,BS,BISHAN,103.84042,1.35496,47,CHBS,24,78,3.25,54
5200,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,NT,NEWTON,103.83808,1.30866,78,CHNT,22,86,3.91,64
5206,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,BP,BUKIT PANJANG,103.77304,1.36674,42,CHBP,32,100,3.13,68
5214,2/2/18,14:00:00,CH,CHANGI,103.99782,1.35081,CK,CHOA CHU KANG,103.74719,1.38555,47,CHCK,37,104,2.81,67
5248,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BK,BUKIT BATOK,103.75474,1.35565,720,CKBK,14,34,2.43,20
5272,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BP,BUKIT PANJANG,103.77304,1.36674,716,CKBP,9,19,2.11,10
5296,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,SK,SUNGEI KADUT,103.75747,1.41807,319,CKSK,11,30,2.73,19
5320,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,228,CKWC,15,58,3.87,43
5343,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,JW,JURONG WEST,103.70487,1.3416,373,CKJW,16,43,2.69,27
5363,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BM,BUKIT MERAH,103.82311,1.27548,131,CKBM,24,49,2.04,25
5393,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,DT,DOWNTOWN CORE,103.8543,1.28508,124,CKDT,27,52,1.93,25
5409,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,JE,JURONG EAST,103.73479,1.32044,320,CKJE,17,24,1.41,7
5424,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,PN,PIONEER,103.67299,1.31259,58,CKPN,24,55,2.29,31
5437,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,QT,QUEENSTOWN,103.78434,1.28916,188,CKQT,20,49,2.45,29
5453,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,TS,TUAS,103.63072,1.28389,49,CKTS,23,90,3.91,67
5469,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,WD,WOODLANDS,103.78771,1.44068,336,CKWD,14,28,2.00,14
5487,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,AM,ANG MO KIO,103.8421,1.38009,104,CKAM,22,49,2.23,27
5505,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BD,BEDOK,103.92841,1.32405,47,CKBD,28,68,2.43,40
5535,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BT,BUKIT TIMAH,103.79069,1.32999,136,CKBT,20,41,2.05,21
5553,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,CL,CLEMENTI,103.76074,1.3176,150,CKCL,16,30,1.88,14
5571,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,GL,GEYLANG,103.88953,1.3209,85,CKGL,27,62,2.30,35
5585,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,HG,HOUGANG,103.8898,1.36364,49,CKHG,26,65,2.50,39
5600,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,KL,KALLANG,103.86643,1.31033,74,CKKL,24,60,2.50,36
5615,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,NV,NOVENA,103.83531,1.32699,49,CKNV,19,53,2.79,34
5628,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,OT,OUTRAM,103.84206,1.28286,46,CKOT,29,53,1.83,24
5642,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,RC,ROCHOR,103.85325,1.30426,65,CKRC,23,47,2.04,24
5657,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,SB,SEMBAWANG,103.81883,1.45575,88,CKSB,18,31,1.72,13
5671,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,SG,SERANGOON,103.86782,1.3652,41,CKSG,23,69,3.00,46
5685,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,TM,TAMPINES,103.95422,1.34373,46,CKTM,31,85,2.74,54
5705,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,TP,TOA PAYOH,103.86106,1.33668,54,CKTP,20,65,3.25,45
5719,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,YS,YISHUN,103.83756,1.41544,146,CKYS,21,34,1.62,13
5748,2/2/18,14:00:00,CK,CHOA CHU KANG,103.74719,1.38555,OR,ORCHARD,103.83358,1.30381,58,CKOR,24,51,2.13,27
5781,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BK,BUKIT BATOK,103.75474,1.35565,464,CLBK,12,30,2.50,18
5805,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BT,BUKIT TIMAH,103.79069,1.32999,478,CLBT,12,38,3.17,26
5829,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,JE,JURONG EAST,103.73479,1.32044,1037,CLJE,9,16,1.78,7
5853,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,QT,QUEENSTOWN,103.78434,1.28916,1459,CLQT,6,30,5.00,24
5874,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,JW,JURONG WEST,103.70487,1.3416,451,CLJW,17,29,1.71,12
5894,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BM,BUKIT MERAH,103.82311,1.27548,377,CLBM,11,31,2.82,20
5913,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BP,BUKIT PANJANG,103.77304,1.36674,126,CLBP,15,43,2.87,28
5931,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BD,BEDOK,103.92841,1.32405,99,CLBD,26,50,1.92,24
5948,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BL,BOON LAY,103.70223,1.3148,46,CLBL,12,49,4.08,37
5958,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,CH,CHANGI,103.99782,1.35081,51,CLCH,27,98,3.63,71
5972,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,DT,DOWNTOWN CORE,103.8543,1.28508,203,CLDT,17,33,1.94,16
5989,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,GL,GEYLANG,103.88953,1.3209,116,CLGL,25,44,1.76,19
6006,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,KL,KALLANG,103.86643,1.31033,120,CLKL,21,41,1.95,20
6023,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,PN,PIONEER,103.67299,1.31259,85,CLPN,11,40,3.64,29
6037,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,TM,TAMPINES,103.95422,1.34373,78,CLTM,28,66,2.36,38
6054,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,TS,TUAS,103.63072,1.28389,77,CLTS,24,75,3.13,51
6069,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,AM,ANG MO KIO,103.8421,1.38009,58,CLAM,25,60,2.40,35
6085,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,BS,BISHAN,103.84042,1.35496,45,CLBS,21,43,2.05,22
6101,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,CK,CHOA CHU KANG,103.74719,1.38555,159,CLCK,17,33,1.94,16
6118,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,HG,HOUGANG,103.8898,1.36364,65,CLHG,24,55,2.29,31
6137,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,NV,NOVENA,103.83531,1.32699,74,CLNV,16,48,3.00,32
6151,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,OR,ORCHARD,103.83358,1.30381,101,CLOR,18,44,2.44,26
6165,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,OT,OUTRAM,103.84206,1.28286,82,CLOT,15,34,2.27,19
6179,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,RC,ROCHOR,103.85325,1.30426,116,CLRC,20,41,2.05,21
6192,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,SB,SEMBAWANG,103.81883,1.45575,59,CLSB,25,48,1.92,23
6201,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,SE,SENGKANG,103.8877,1.39127,42,CLSE,31,65,2.10,34
6247,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,TN,TANGLIN,103.8175,1.30828,61,CLTN,12,34,2.83,22
6260,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,TP,TOA PAYOH,103.86106,1.33668,80,CLTP,18,64,3.56,46
6285,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,WD,WOODLANDS,103.78771,1.44068,119,CLWD,20,45,2.25,25
6300,2/2/18,14:00:00,CL,CLEMENTI,103.76074,1.3176,YS,YISHUN,103.83756,1.41544,58,CLYS,28,52,1.86,24
6338,2/2/18,14:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,AM,ANG MO KIO,103.8421,1.38009,381,DTAM,21,38,1.81,17
6362,2/2/18,14:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BD,BEDOK,103.92841,1.32405,653,DTBD,18,35,1.94,17
6386,2/2/18,14:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BM,BUKIT MERAH,103.82311,1.27548,1305,DTBM,13,28,2.15,15
6403,2/2/18,14:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BT,BUKIT TIMAH,103.79069,1.32999,355,DTBT,16,46,2.88,30
